# META_JSON={"dz_m": 25.0, "model_depth_m": 2000.0, "dome_depth_m": 600.0, "under_depth_m": 750.0, "crater_depth_m": 50.0, "affine6": [0.0002777777777778146, 0.0, -75.4093055555417, 0.0, -0.0002777777777778146, 4.504027777770425], "units": ["Complejo Cajamarca", "Edificio Volcánico", "Depósitos dentro del cráter", "Domo dacítico", "under_dome"], "unit_properties": {"Complejo Cajamarca": {"dens": 2.9, "chi": 0.01}, "Edificio Volcánico": {"dens": 1.8, "chi": 0.02}, "Depósitos dentro del cráter": {"dens": 1.95, "chi": 0.015}, "Domo dacítico": {"dens": 2.5, "chi": 0.03}, "under_dome": {"dens": 1.9, "chi": 0.02}}, "grid_shape": {"nk": 80, "H": 138, "W": 167}, "note": "Leer con pandas.read_csv(..., comment='#'). Cada fila es un intervalo vertical continuo por (x,y)."}
x_easting_m,y_northing_m,top_depth_m,bottom_depth_m,top_elev_m,bottom_elev_m,unit,dens,chi
-75.39027777776393,4.490277777770423,625.0,775.0,1969.0,1819.0,under_dome,1.9,0.02
-75.39027777776393,4.490277777770423,775.0,2000.0,1819.0,594.0,Complejo Cajamarca,2.9,0.01
-75.38999999998614,4.490277777770423,0.0,100.0,2606.0,2506.0,Complejo Cajamarca,2.9,0.01
-75.38999999998614,4.490277777770423,100.0,625.0,2506.0,1981.0,Domo dacítico,2.5,0.03
-75.38999999998614,4.490277777770423,625.0,775.0,1981.0,1831.0,under_dome,1.9,0.02
-75.38999999998614,4.490277777770423,775.0,2000.0,1831.0,606.0,Complejo Cajamarca,2.9,0.01
-75.38972222220838,4.490277777770423,0.0,100.0,2615.0,2515.0,Complejo Cajamarca,2.9,0.01
-75.38972222220838,4.490277777770423,100.0,625.0,2515.0,1990.0,Domo dacítico,2.5,0.03
-75.38972222220838,4.490277777770423,625.0,775.0,1990.0,1840.0,under_dome,1.9,0.02
-75.38972222220838,4.490277777770423,775.0,2000.0,1840.0,615.0,Complejo Cajamarca,2.9,0.01
-75.3894444444306,4.490277777770423,0.0,100.0,2627.0,2527.0,Complejo Cajamarca,2.9,0.01
-75.3894444444306,4.490277777770423,100.0,625.0,2527.0,2002.0,Domo dacítico,2.5,0.03
-75.3894444444306,4.490277777770423,625.0,775.0,2002.0,1852.0,under_dome,1.9,0.02
-75.3894444444306,4.490277777770423,775.0,2000.0,1852.0,627.0,Complejo Cajamarca,2.9,0.01
-75.38916666665281,4.490277777770423,0.0,100.0,2635.0,2535.0,Complejo Cajamarca,2.9,0.01
-75.38916666665281,4.490277777770423,100.0,625.0,2535.0,2010.0,Domo dacítico,2.5,0.03
-75.38916666665281,4.490277777770423,625.0,775.0,2010.0,1860.0,under_dome,1.9,0.02
-75.38916666665281,4.490277777770423,775.0,2000.0,1860.0,635.0,Complejo Cajamarca,2.9,0.01
-75.38888888887504,4.490277777770423,0.0,100.0,2634.0,2534.0,Complejo Cajamarca,2.9,0.01
-75.38888888887504,4.490277777770423,100.0,625.0,2534.0,2009.0,Domo dacítico,2.5,0.03
-75.38888888887504,4.490277777770423,625.0,775.0,2009.0,1859.0,under_dome,1.9,0.02
-75.38888888887504,4.490277777770423,775.0,2000.0,1859.0,634.0,Complejo Cajamarca,2.9,0.01
-75.38861111109726,4.490277777770423,0.0,100.0,2630.0,2530.0,Complejo Cajamarca,2.9,0.01
-75.38861111109726,4.490277777770423,100.0,625.0,2530.0,2005.0,Domo dacítico,2.5,0.03
-75.38861111109726,4.490277777770423,625.0,775.0,2005.0,1855.0,under_dome,1.9,0.02
-75.38861111109726,4.490277777770423,775.0,2000.0,1855.0,630.0,Complejo Cajamarca,2.9,0.01
-75.38833333331948,4.490277777770423,0.0,100.0,2627.0,2527.0,Complejo Cajamarca,2.9,0.01
-75.38833333331948,4.490277777770423,100.0,625.0,2527.0,2002.0,Domo dacítico,2.5,0.03
-75.38833333331948,4.490277777770423,625.0,775.0,2002.0,1852.0,under_dome,1.9,0.02
-75.38833333331948,4.490277777770423,775.0,2000.0,1852.0,627.0,Complejo Cajamarca,2.9,0.01
-75.3880555555417,4.490277777770423,0.0,100.0,2622.0,2522.0,Complejo Cajamarca,2.9,0.01
-75.3880555555417,4.490277777770423,100.0,625.0,2522.0,1997.0,Domo dacítico,2.5,0.03
-75.3880555555417,4.490277777770423,625.0,775.0,1997.0,1847.0,under_dome,1.9,0.02
-75.3880555555417,4.490277777770423,775.0,2000.0,1847.0,622.0,Complejo Cajamarca,2.9,0.01
-75.38777777776393,4.490277777770423,0.0,100.0,2620.0,2520.0,Complejo Cajamarca,2.9,0.01
-75.38777777776393,4.490277777770423,100.0,625.0,2520.0,1995.0,Domo dacítico,2.5,0.03
-75.38777777776393,4.490277777770423,625.0,775.0,1995.0,1845.0,under_dome,1.9,0.02
-75.38777777776393,4.490277777770423,775.0,2000.0,1845.0,620.0,Complejo Cajamarca,2.9,0.01
-75.38749999998615,4.490277777770423,0.0,100.0,2620.0,2520.0,Complejo Cajamarca,2.9,0.01
-75.38749999998615,4.490277777770423,100.0,625.0,2520.0,1995.0,Domo dacítico,2.5,0.03
-75.38749999998615,4.490277777770423,625.0,775.0,1995.0,1845.0,under_dome,1.9,0.02
-75.38749999998615,4.490277777770423,775.0,2000.0,1845.0,620.0,Complejo Cajamarca,2.9,0.01
-75.38722222220836,4.490277777770423,0.0,100.0,2619.0,2519.0,Complejo Cajamarca,2.9,0.01
-75.38722222220836,4.490277777770423,100.0,625.0,2519.0,1994.0,Domo dacítico,2.5,0.03
-75.38722222220836,4.490277777770423,625.0,775.0,1994.0,1844.0,under_dome,1.9,0.02
-75.38722222220836,4.490277777770423,775.0,2000.0,1844.0,619.0,Complejo Cajamarca,2.9,0.01
-75.3869444444306,4.490277777770423,0.0,100.0,2618.0,2518.0,Complejo Cajamarca,2.9,0.01
-75.3869444444306,4.490277777770423,100.0,625.0,2518.0,1993.0,Domo dacítico,2.5,0.03
-75.3869444444306,4.490277777770423,625.0,775.0,1993.0,1843.0,under_dome,1.9,0.02
-75.3869444444306,4.490277777770423,775.0,2000.0,1843.0,618.0,Complejo Cajamarca,2.9,0.01
-75.38666666665281,4.490277777770423,0.0,100.0,2611.0,2511.0,Complejo Cajamarca,2.9,0.01
-75.38666666665281,4.490277777770423,100.0,625.0,2511.0,1986.0,Domo dacítico,2.5,0.03
-75.38666666665281,4.490277777770423,625.0,775.0,1986.0,1836.0,under_dome,1.9,0.02
-75.38666666665281,4.490277777770423,775.0,2000.0,1836.0,611.0,Complejo Cajamarca,2.9,0.01
-75.38638888887503,4.490277777770423,0.0,100.0,2601.0,2501.0,Complejo Cajamarca,2.9,0.01
-75.38638888887503,4.490277777770423,100.0,625.0,2501.0,1976.0,Domo dacítico,2.5,0.03
-75.38638888887503,4.490277777770423,625.0,775.0,1976.0,1826.0,under_dome,1.9,0.02
-75.38638888887503,4.490277777770423,775.0,2000.0,1826.0,601.0,Complejo Cajamarca,2.9,0.01
-75.38611111109726,4.490277777770423,0.0,100.0,2594.0,2494.0,Complejo Cajamarca,2.9,0.01
-75.38611111109726,4.490277777770423,100.0,625.0,2494.0,1969.0,Domo dacítico,2.5,0.03
-75.38611111109726,4.490277777770423,625.0,775.0,1969.0,1819.0,under_dome,1.9,0.02
-75.38611111109726,4.490277777770423,775.0,2000.0,1819.0,594.0,Complejo Cajamarca,2.9,0.01
-75.38583333331948,4.490277777770423,0.0,100.0,2593.0,2493.0,Complejo Cajamarca,2.9,0.01
-75.38583333331948,4.490277777770423,100.0,625.0,2493.0,1968.0,Domo dacítico,2.5,0.03
-75.38583333331948,4.490277777770423,625.0,775.0,1968.0,1818.0,under_dome,1.9,0.02
-75.38583333331948,4.490277777770423,775.0,2000.0,1818.0,593.0,Complejo Cajamarca,2.9,0.01
-75.3855555555417,4.490277777770423,0.0,100.0,2597.0,2497.0,Complejo Cajamarca,2.9,0.01
-75.3855555555417,4.490277777770423,100.0,625.0,2497.0,1972.0,Domo dacítico,2.5,0.03
-75.3855555555417,4.490277777770423,625.0,775.0,1972.0,1822.0,under_dome,1.9,0.02
-75.3855555555417,4.490277777770423,775.0,2000.0,1822.0,597.0,Complejo Cajamarca,2.9,0.01
-75.38527777776393,4.490277777770423,0.0,100.0,2607.0,2507.0,Complejo Cajamarca,2.9,0.01
-75.38527777776393,4.490277777770423,100.0,625.0,2507.0,1982.0,Domo dacítico,2.5,0.03
-75.38527777776393,4.490277777770423,625.0,775.0,1982.0,1832.0,under_dome,1.9,0.02
-75.38527777776393,4.490277777770423,775.0,2000.0,1832.0,607.0,Complejo Cajamarca,2.9,0.01
-75.38499999998615,4.490277777770423,0.0,100.0,2618.0,2518.0,Complejo Cajamarca,2.9,0.01
-75.38499999998615,4.490277777770423,100.0,625.0,2518.0,1993.0,Domo dacítico,2.5,0.03
-75.38499999998615,4.490277777770423,625.0,775.0,1993.0,1843.0,under_dome,1.9,0.02
-75.38499999998615,4.490277777770423,775.0,2000.0,1843.0,618.0,Complejo Cajamarca,2.9,0.01
-75.38472222220837,4.490277777770423,0.0,100.0,2619.0,2519.0,Complejo Cajamarca,2.9,0.01
-75.38472222220837,4.490277777770423,100.0,625.0,2519.0,1994.0,Domo dacítico,2.5,0.03
-75.38472222220837,4.490277777770423,625.0,775.0,1994.0,1844.0,under_dome,1.9,0.02
-75.38472222220837,4.490277777770423,775.0,2000.0,1844.0,619.0,Complejo Cajamarca,2.9,0.01
-75.3844444444306,4.490277777770423,0.0,100.0,2622.0,2522.0,Complejo Cajamarca,2.9,0.01
-75.3844444444306,4.490277777770423,100.0,625.0,2522.0,1997.0,Domo dacítico,2.5,0.03
-75.3844444444306,4.490277777770423,625.0,775.0,1997.0,1847.0,under_dome,1.9,0.02
-75.3844444444306,4.490277777770423,775.0,2000.0,1847.0,622.0,Complejo Cajamarca,2.9,0.01
-75.38416666665282,4.490277777770423,0.0,100.0,2619.0,2519.0,Complejo Cajamarca,2.9,0.01
-75.38416666665282,4.490277777770423,100.0,625.0,2519.0,1994.0,Domo dacítico,2.5,0.03
-75.38416666665282,4.490277777770423,625.0,775.0,1994.0,1844.0,under_dome,1.9,0.02
-75.38416666665282,4.490277777770423,775.0,2000.0,1844.0,619.0,Complejo Cajamarca,2.9,0.01
-75.38388888887503,4.490277777770423,0.0,100.0,2619.0,2519.0,Complejo Cajamarca,2.9,0.01
-75.38388888887503,4.490277777770423,100.0,625.0,2519.0,1994.0,Domo dacítico,2.5,0.03
-75.38388888887503,4.490277777770423,625.0,775.0,1994.0,1844.0,under_dome,1.9,0.02
-75.38388888887503,4.490277777770423,775.0,2000.0,1844.0,619.0,Complejo Cajamarca,2.9,0.01
-75.38361111109725,4.490277777770423,0.0,100.0,2615.0,2515.0,Complejo Cajamarca,2.9,0.01
-75.38361111109725,4.490277777770423,100.0,600.0,2515.0,2015.0,Domo dacítico,2.5,0.03
-75.38361111109725,4.490277777770423,600.0,625.0,2015.0,1990.0,Complejo Cajamarca,2.9,0.01
-75.38361111109725,4.490277777770423,625.0,775.0,1990.0,1840.0,under_dome,1.9,0.02
-75.38361111109725,4.490277777770423,775.0,2000.0,1840.0,615.0,Complejo Cajamarca,2.9,0.01
-75.38333333331948,4.490277777770423,0.0,100.0,2606.0,2506.0,Complejo Cajamarca,2.9,0.01
-75.38333333331948,4.490277777770423,100.0,600.0,2506.0,2006.0,Domo dacítico,2.5,0.03
-75.38333333331948,4.490277777770423,600.0,625.0,2006.0,1981.0,Complejo Cajamarca,2.9,0.01
-75.38333333331948,4.490277777770423,625.0,775.0,1981.0,1831.0,under_dome,1.9,0.02
-75.38333333331948,4.490277777770423,775.0,2000.0,1831.0,606.0,Complejo Cajamarca,2.9,0.01
-75.3830555555417,4.490277777770423,0.0,100.0,2594.0,2494.0,Complejo Cajamarca,2.9,0.01
-75.3830555555417,4.490277777770423,100.0,500.0,2494.0,2094.0,Domo dacítico,2.5,0.03
-75.3830555555417,4.490277777770423,500.0,625.0,2094.0,1969.0,Complejo Cajamarca,2.9,0.01
-75.3830555555417,4.490277777770423,625.0,775.0,1969.0,1819.0,under_dome,1.9,0.02
-75.3830555555417,4.490277777770423,775.0,2000.0,1819.0,594.0,Complejo Cajamarca,2.9,0.01
-75.38277777776392,4.490277777770423,0.0,100.0,2580.0,2480.0,Complejo Cajamarca,2.9,0.01
-75.38277777776392,4.490277777770423,100.0,400.0,2480.0,2180.0,Domo dacítico,2.5,0.03
-75.38277777776392,4.490277777770423,400.0,625.0,2180.0,1955.0,Complejo Cajamarca,2.9,0.01
-75.38277777776392,4.490277777770423,625.0,775.0,1955.0,1805.0,under_dome,1.9,0.02
-75.38277777776392,4.490277777770423,775.0,2000.0,1805.0,580.0,Complejo Cajamarca,2.9,0.01
-75.38249999998615,4.490277777770423,0.0,100.0,2558.0,2458.0,Complejo Cajamarca,2.9,0.01
-75.38249999998615,4.490277777770423,100.0,300.0,2458.0,2258.0,Domo dacítico,2.5,0.03
-75.38249999998615,4.490277777770423,300.0,625.0,2258.0,1933.0,Complejo Cajamarca,2.9,0.01
-75.38249999998615,4.490277777770423,625.0,775.0,1933.0,1783.0,under_dome,1.9,0.02
-75.38249999998615,4.490277777770423,775.0,2000.0,1783.0,558.0,Complejo Cajamarca,2.9,0.01
-75.38222222220837,4.490277777770423,0.0,100.0,2540.0,2440.0,Complejo Cajamarca,2.9,0.01
-75.38222222220837,4.490277777770423,100.0,200.0,2440.0,2340.0,Domo dacítico,2.5,0.03
-75.38222222220837,4.490277777770423,200.0,625.0,2340.0,1915.0,Complejo Cajamarca,2.9,0.01
-75.38222222220837,4.490277777770423,625.0,775.0,1915.0,1765.0,under_dome,1.9,0.02
-75.38222222220837,4.490277777770423,775.0,2000.0,1765.0,540.0,Complejo Cajamarca,2.9,0.01
-75.38194444443059,4.490277777770423,0.0,625.0,2525.0,1900.0,Complejo Cajamarca,2.9,0.01
-75.38194444443059,4.490277777770423,625.0,775.0,1900.0,1750.0,under_dome,1.9,0.02
-75.38194444443059,4.490277777770423,775.0,2000.0,1750.0,525.0,Complejo Cajamarca,2.9,0.01
-75.38166666665282,4.490277777770423,0.0,625.0,2507.0,1882.0,Edificio Volcánico,1.8,0.02
-75.38166666665282,4.490277777770423,625.0,2000.0,1882.0,507.0,Complejo Cajamarca,2.9,0.01
-75.38138888887504,4.490277777770423,0.0,75.0,2495.0,2420.0,Depósitos dentro del cráter,1.95,0.015
-75.38138888887504,4.490277777770423,75.0,2000.0,2420.0,495.0,Complejo Cajamarca,2.9,0.01
-75.38111111109725,4.490277777770423,0.0,75.0,2488.0,2413.0,Depósitos dentro del cráter,1.95,0.015
-75.38111111109725,4.490277777770423,75.0,2000.0,2413.0,488.0,Complejo Cajamarca,2.9,0.01
-75.38083333331949,4.490277777770423,0.0,75.0,2487.0,2412.0,Depósitos dentro del cráter,1.95,0.015
-75.38083333331949,4.490277777770423,75.0,2000.0,2412.0,487.0,Complejo Cajamarca,2.9,0.01
-75.3805555555417,4.490277777770423,0.0,75.0,2485.0,2410.0,Depósitos dentro del cráter,1.95,0.015
-75.3805555555417,4.490277777770423,75.0,2000.0,2410.0,485.0,Complejo Cajamarca,2.9,0.01
-75.38027777776392,4.490277777770423,0.0,75.0,2483.0,2408.0,Depósitos dentro del cráter,1.95,0.015
-75.38027777776392,4.490277777770423,75.0,2000.0,2408.0,483.0,Complejo Cajamarca,2.9,0.01
-75.37999999998615,4.490277777770423,0.0,75.0,2484.0,2409.0,Depósitos dentro del cráter,1.95,0.015
-75.37999999998615,4.490277777770423,75.0,2000.0,2409.0,484.0,Complejo Cajamarca,2.9,0.01
-75.37972222220837,4.490277777770423,0.0,75.0,2487.0,2412.0,Depósitos dentro del cráter,1.95,0.015
-75.37972222220837,4.490277777770423,75.0,2000.0,2412.0,487.0,Complejo Cajamarca,2.9,0.01
-75.37944444443059,4.490277777770423,0.0,75.0,2496.0,2421.0,Depósitos dentro del cráter,1.95,0.015
-75.37944444443059,4.490277777770423,75.0,2000.0,2421.0,496.0,Complejo Cajamarca,2.9,0.01
-75.37916666665281,4.490277777770423,0.0,75.0,2504.0,2429.0,Depósitos dentro del cráter,1.95,0.015
-75.37916666665281,4.490277777770423,75.0,2000.0,2429.0,504.0,Complejo Cajamarca,2.9,0.01
-75.37888888887504,4.490277777770423,0.0,75.0,2516.0,2441.0,Depósitos dentro del cráter,1.95,0.015
-75.37888888887504,4.490277777770423,75.0,2000.0,2441.0,516.0,Complejo Cajamarca,2.9,0.01
-75.37861111109726,4.490277777770423,0.0,75.0,2531.0,2456.0,Depósitos dentro del cráter,1.95,0.015
-75.37861111109726,4.490277777770423,75.0,2000.0,2456.0,531.0,Complejo Cajamarca,2.9,0.01
-75.37833333331947,4.490277777770423,0.0,75.0,2541.0,2466.0,Depósitos dentro del cráter,1.95,0.015
-75.37833333331947,4.490277777770423,75.0,2000.0,2466.0,541.0,Complejo Cajamarca,2.9,0.01
-75.3780555555417,4.490277777770423,0.0,75.0,2549.0,2474.0,Depósitos dentro del cráter,1.95,0.015
-75.3780555555417,4.490277777770423,75.0,2000.0,2474.0,549.0,Complejo Cajamarca,2.9,0.01
-75.37777777776392,4.490277777770423,0.0,75.0,2552.0,2477.0,Depósitos dentro del cráter,1.95,0.015
-75.37777777776392,4.490277777770423,75.0,2000.0,2477.0,552.0,Complejo Cajamarca,2.9,0.01
-75.37749999998614,4.490277777770423,0.0,75.0,2545.0,2470.0,Depósitos dentro del cráter,1.95,0.015
-75.37749999998614,4.490277777770423,75.0,2000.0,2470.0,545.0,Complejo Cajamarca,2.9,0.01
-75.37722222220837,4.490277777770423,0.0,75.0,2534.0,2459.0,Depósitos dentro del cráter,1.95,0.015
-75.37722222220837,4.490277777770423,75.0,2000.0,2459.0,534.0,Complejo Cajamarca,2.9,0.01
-75.37694444443059,4.490277777770423,0.0,625.0,2525.0,1900.0,Edificio Volcánico,1.8,0.02
-75.37694444443059,4.490277777770423,625.0,2000.0,1900.0,525.0,Complejo Cajamarca,2.9,0.01
-75.37666666665281,4.490277777770423,0.0,625.0,2519.0,1894.0,Edificio Volcánico,1.8,0.02
-75.37666666665281,4.490277777770423,625.0,2000.0,1894.0,519.0,Complejo Cajamarca,2.9,0.01
-75.37638888887504,4.490277777770423,0.0,625.0,2513.0,1888.0,Edificio Volcánico,1.8,0.02
-75.37638888887504,4.490277777770423,625.0,2000.0,1888.0,513.0,Complejo Cajamarca,2.9,0.01
-75.37611111109726,4.490277777770423,0.0,625.0,2508.0,1883.0,Edificio Volcánico,1.8,0.02
-75.37611111109726,4.490277777770423,625.0,2000.0,1883.0,508.0,Complejo Cajamarca,2.9,0.01
-75.37583333331948,4.490277777770423,0.0,625.0,2502.0,1877.0,Edificio Volcánico,1.8,0.02
-75.37583333331948,4.490277777770423,625.0,2000.0,1877.0,502.0,Complejo Cajamarca,2.9,0.01
-75.37555555554171,4.490277777770423,0.0,625.0,2498.0,1873.0,Edificio Volcánico,1.8,0.02
-75.37555555554171,4.490277777770423,625.0,2000.0,1873.0,498.0,Complejo Cajamarca,2.9,0.01
-75.37527777776393,4.490277777770423,0.0,625.0,2492.0,1867.0,Edificio Volcánico,1.8,0.02
-75.37527777776393,4.490277777770423,625.0,2000.0,1867.0,492.0,Complejo Cajamarca,2.9,0.01
-75.37499999998614,4.490277777770423,0.0,625.0,2482.0,1857.0,Edificio Volcánico,1.8,0.02
-75.37499999998614,4.490277777770423,625.0,2000.0,1857.0,482.0,Complejo Cajamarca,2.9,0.01
-75.37472222220836,4.490277777770423,0.0,625.0,2476.0,1851.0,Edificio Volcánico,1.8,0.02
-75.37472222220836,4.490277777770423,625.0,2000.0,1851.0,476.0,Complejo Cajamarca,2.9,0.01
-75.3744444444306,4.490277777770423,0.0,625.0,2471.0,1846.0,Edificio Volcánico,1.8,0.02
-75.3744444444306,4.490277777770423,625.0,2000.0,1846.0,471.0,Complejo Cajamarca,2.9,0.01
-75.37416666665281,4.490277777770423,0.0,625.0,2457.0,1832.0,Edificio Volcánico,1.8,0.02
-75.37416666665281,4.490277777770423,625.0,2000.0,1832.0,457.0,Complejo Cajamarca,2.9,0.01
-75.37388888887503,4.490277777770423,0.0,625.0,2443.0,1818.0,Edificio Volcánico,1.8,0.02
-75.37388888887503,4.490277777770423,625.0,2000.0,1818.0,443.0,Complejo Cajamarca,2.9,0.01
-75.37361111109726,4.490277777770423,0.0,625.0,2428.0,1803.0,Edificio Volcánico,1.8,0.02
-75.37361111109726,4.490277777770423,625.0,2000.0,1803.0,428.0,Complejo Cajamarca,2.9,0.01
-75.37333333331948,4.490277777770423,0.0,625.0,2416.0,1791.0,Edificio Volcánico,1.8,0.02
-75.37333333331948,4.490277777770423,625.0,2000.0,1791.0,416.0,Complejo Cajamarca,2.9,0.01
-75.3730555555417,4.490277777770423,0.0,625.0,2410.0,1785.0,Edificio Volcánico,1.8,0.02
-75.3730555555417,4.490277777770423,625.0,2000.0,1785.0,410.0,Complejo Cajamarca,2.9,0.01
-75.37277777776393,4.490277777770423,0.0,625.0,2411.0,1786.0,Edificio Volcánico,1.8,0.02
-75.37277777776393,4.490277777770423,625.0,2000.0,1786.0,411.0,Complejo Cajamarca,2.9,0.01
-75.37249999998615,4.490277777770423,0.0,625.0,2417.0,1792.0,Edificio Volcánico,1.8,0.02
-75.37249999998615,4.490277777770423,625.0,2000.0,1792.0,417.0,Complejo Cajamarca,2.9,0.01
-75.37222222220836,4.490277777770423,0.0,625.0,2425.0,1800.0,Edificio Volcánico,1.8,0.02
-75.37222222220836,4.490277777770423,625.0,2000.0,1800.0,425.0,Complejo Cajamarca,2.9,0.01
-75.3719444444306,4.490277777770423,0.0,625.0,2435.0,1810.0,Edificio Volcánico,1.8,0.02
-75.3719444444306,4.490277777770423,625.0,2000.0,1810.0,435.0,Complejo Cajamarca,2.9,0.01
-75.37166666665281,4.490277777770423,0.0,625.0,2467.0,1842.0,Edificio Volcánico,1.8,0.02
-75.37166666665281,4.490277777770423,625.0,2000.0,1842.0,467.0,Complejo Cajamarca,2.9,0.01
-75.37138888887503,4.490277777770423,0.0,625.0,2481.0,1856.0,Edificio Volcánico,1.8,0.02
-75.37138888887503,4.490277777770423,625.0,2000.0,1856.0,481.0,Complejo Cajamarca,2.9,0.01
-75.37111111109726,4.490277777770423,0.0,625.0,2493.0,1868.0,Edificio Volcánico,1.8,0.02
-75.37111111109726,4.490277777770423,625.0,2000.0,1868.0,493.0,Complejo Cajamarca,2.9,0.01
-75.37083333331948,4.490277777770423,0.0,625.0,2511.0,1886.0,Edificio Volcánico,1.8,0.02
-75.37083333331948,4.490277777770423,625.0,2000.0,1886.0,511.0,Complejo Cajamarca,2.9,0.01
-75.3705555555417,4.490277777770423,0.0,625.0,2536.0,1911.0,Edificio Volcánico,1.8,0.02
-75.3705555555417,4.490277777770423,625.0,2000.0,1911.0,536.0,Complejo Cajamarca,2.9,0.01
-75.37027777776392,4.490277777770423,0.0,625.0,2562.0,1937.0,Edificio Volcánico,1.8,0.02
-75.37027777776392,4.490277777770423,625.0,2000.0,1937.0,562.0,Complejo Cajamarca,2.9,0.01
-75.36999999998615,4.490277777770423,0.0,625.0,2601.0,1976.0,Edificio Volcánico,1.8,0.02
-75.36999999998615,4.490277777770423,625.0,2000.0,1976.0,601.0,Complejo Cajamarca,2.9,0.01
-75.36972222220837,4.490277777770423,0.0,625.0,2626.0,2001.0,Edificio Volcánico,1.8,0.02
-75.36972222220837,4.490277777770423,625.0,2000.0,2001.0,626.0,Complejo Cajamarca,2.9,0.01
-75.36944444443058,4.490277777770423,0.0,625.0,2651.0,2026.0,Edificio Volcánico,1.8,0.02
-75.36944444443058,4.490277777770423,625.0,2000.0,2026.0,651.0,Complejo Cajamarca,2.9,0.01
-75.36916666665282,4.490277777770423,0.0,625.0,2676.0,2051.0,Edificio Volcánico,1.8,0.02
-75.36916666665282,4.490277777770423,625.0,2000.0,2051.0,676.0,Complejo Cajamarca,2.9,0.01
-75.36888888887503,4.490277777770423,0.0,625.0,2706.0,2081.0,Edificio Volcánico,1.8,0.02
-75.36888888887503,4.490277777770423,625.0,2000.0,2081.0,706.0,Complejo Cajamarca,2.9,0.01
-75.36861111109725,4.490277777770423,0.0,625.0,2736.0,2111.0,Edificio Volcánico,1.8,0.02
-75.36861111109725,4.490277777770423,625.0,2000.0,2111.0,736.0,Complejo Cajamarca,2.9,0.01
-75.36833333331948,4.490277777770423,0.0,2000.0,2745.0,745.0,Complejo Cajamarca,2.9,0.01
-75.3680555555417,4.490277777770423,0.0,2000.0,2760.0,760.0,Complejo Cajamarca,2.9,0.01
-75.36777777776392,4.490277777770423,0.0,2000.0,2797.0,797.0,Complejo Cajamarca,2.9,0.01
-75.36749999998615,4.490277777770423,0.0,2000.0,2819.0,819.0,Complejo Cajamarca,2.9,0.01
-75.36722222220837,4.490277777770423,0.0,2000.0,2821.0,821.0,Complejo Cajamarca,2.9,0.01
-75.36694444443059,4.490277777770423,0.0,2000.0,2835.0,835.0,Complejo Cajamarca,2.9,0.01
-75.36666666665282,4.490277777770423,0.0,2000.0,2857.0,857.0,Complejo Cajamarca,2.9,0.01
-75.36638888887504,4.490277777770423,0.0,2000.0,2865.0,865.0,Complejo Cajamarca,2.9,0.01
-75.36611111109725,4.490277777770423,0.0,2000.0,2880.0,880.0,Complejo Cajamarca,2.9,0.01
-75.36583333331947,4.490277777770423,0.0,2000.0,2896.0,896.0,Complejo Cajamarca,2.9,0.01
-75.3655555555417,4.490277777770423,0.0,2000.0,2909.0,909.0,Complejo Cajamarca,2.9,0.01
-75.36527777776392,4.490277777770423,0.0,2000.0,2918.0,918.0,Complejo Cajamarca,2.9,0.01
-75.36499999998614,4.490277777770423,0.0,2000.0,2924.0,924.0,Complejo Cajamarca,2.9,0.01
-75.36472222220837,4.490277777770423,0.0,2000.0,2929.0,929.0,Complejo Cajamarca,2.9,0.01
-75.36444444443059,4.490277777770423,0.0,2000.0,2936.0,936.0,Complejo Cajamarca,2.9,0.01
-75.3641666666528,4.490277777770423,0.0,2000.0,2946.0,946.0,Complejo Cajamarca,2.9,0.01
-75.36388888887504,4.490277777770423,0.0,2000.0,2949.0,949.0,Complejo Cajamarca,2.9,0.01
-75.36361111109726,4.490277777770423,0.0,2000.0,2949.0,949.0,Complejo Cajamarca,2.9,0.01
-75.36333333331947,4.490277777770423,0.0,2000.0,2952.0,952.0,Complejo Cajamarca,2.9,0.01
-75.3630555555417,4.490277777770423,0.0,2000.0,2951.0,951.0,Complejo Cajamarca,2.9,0.01
-75.40916666665282,4.489999999992645,0.0,2000.0,1922.0,-78.0,Complejo Cajamarca,2.9,0.01
-75.40888888887504,4.489999999992645,0.0,2000.0,1897.0,-103.0,Complejo Cajamarca,2.9,0.01
-75.40861111109726,4.489999999992645,0.0,2000.0,1872.0,-128.0,Complejo Cajamarca,2.9,0.01
-75.40833333331949,4.489999999992645,0.0,2000.0,1868.0,-132.0,Complejo Cajamarca,2.9,0.01
-75.40805555554171,4.489999999992645,0.0,2000.0,1870.0,-130.0,Complejo Cajamarca,2.9,0.01
-75.40777777776393,4.489999999992645,0.0,2000.0,1875.0,-125.0,Complejo Cajamarca,2.9,0.01
-75.40749999998616,4.489999999992645,0.0,2000.0,1886.0,-114.0,Complejo Cajamarca,2.9,0.01
-75.40722222220838,4.489999999992645,0.0,2000.0,1894.0,-106.0,Complejo Cajamarca,2.9,0.01
-75.4069444444306,4.489999999992645,0.0,2000.0,1907.0,-93.0,Complejo Cajamarca,2.9,0.01
-75.40666666665281,4.489999999992645,0.0,2000.0,1915.0,-85.0,Complejo Cajamarca,2.9,0.01
-75.40638888887504,4.489999999992645,0.0,625.0,1928.0,1303.0,Edificio Volcánico,1.8,0.02
-75.40638888887504,4.489999999992645,625.0,2000.0,1303.0,-72.0,Complejo Cajamarca,2.9,0.01
